PERFUME_ID,ACCORD,VOTE,LOAD_DT
14171,Powdery,39,2026-01-20 08:41:47
14171,Fresh,26,2026-01-20 08:41:47
14171,Green,21,2026-01-20 08:41:47
14171,Spicy,16,2026-01-20 08:41:47
14171,Creamy,13,2026-01-20 08:41:47
14171,Synthetic,11,2026-01-20 08:41:47
14171,Woody,10,2026-01-20 08:41:47
14174,Floral,4,2026-01-20 08:41:47
14174,Spicy,3,2026-01-20 08:41:47
14174,Oriental,3,2026-01-20 08:41:47
14174,Citrus,2,2026-01-20 08:41:47
14174,Synthetic,2,2026-01-20 08:41:47
14174,Smoky,1,2026-01-20 08:41:47
14174,Leathery,1,2026-01-20 08:41:47
14174,Fresh,1,2026-01-20 08:41:47
14174,Earthy,1,2026-01-20 08:41:47
14174,Chypre,1,2026-01-20 08:41:47
14175,Powdery,56,2026-01-20 08:41:47
14175,Sweet,41,2026-01-20 08:41:47
14175,Creamy,31,2026-01-20 08:41:47
14175,Spicy,29,2026-01-20 08:41:47
14175,Animal,26,2026-01-20 08:41:47
14175,Floral,23,2026-01-20 08:41:47
14175,Fresh,10,2026-01-20 08:41:47
14178,Floral,7,2026-01-20 08:41:47
14178,Sweet,5,2026-01-20 08:41:47
14178,Fresh,5,2026-01-20 08:41:47
14178,Citrus,3,2026-01-20 08:41:47
14178,Spicy,3,2026-01-20 08:41:47
14179,Floral,62,2026-01-20 08:41:47
14179,Spicy,48,2026-01-20 08:41:47
14179,Fresh,31,2026-01-20 08:41:47
14179,Woody,29,2026-01-20 08:41:47
14179,Citrus,23,2026-01-20 08:41:47
14179,Green,23,2026-01-20 08:41:47
14179,Powdery,14,2026-01-20 08:41:47
14182,Synthetic,1,2026-01-20 08:41:47
14182,Sweet,1,2026-01-20 08:41:47
14182,Oriental,1,2026-01-20 08:41:47
14182,Woody,1,2026-01-20 08:41:47
14182,Floral,1,2026-01-20 08:41:47
14183,Floral,56,2026-01-20 08:41:47
14183,Fresh,43,2026-01-20 08:41:47
14183,Creamy,33,2026-01-20 08:41:47
14183,Green,28,2026-01-20 08:41:47
14183,Powdery,22,2026-01-20 08:41:47
14187,Citrus,57,2026-01-20 08:41:47
14187,Fresh,54,2026-01-20 08:41:47
14187,Spicy,40,2026-01-20 08:41:47
14187,Floral,31,2026-01-20 08:41:47
14187,Green,20,2026-01-20 08:41:47
14190,Fruity,3,2026-01-20 08:41:47
14190,Floral,3,2026-01-20 08:41:47
14190,Sweet,2,2026-01-20 08:41:47
14190,Powdery,2,2026-01-20 08:41:47
14190,Fresh,2,2026-01-20 08:41:47
14191,Spicy,48,2026-01-20 08:41:47
14191,Green,37,2026-01-20 08:41:47
14191,Woody,21,2026-01-20 08:41:47
14191,Resinous,18,2026-01-20 08:41:47
14191,Earthy,18,2026-01-20 08:41:47
14191,Fresh,11,2026-01-20 08:41:47
14191,Floral,8,2026-01-20 08:41:47
14194,Synthetic,1,2026-01-20 08:41:47
14194,Sweet,1,2026-01-20 08:41:47
14194,Oriental,1,2026-01-20 08:41:47
14194,Woody,1,2026-01-20 08:41:47
14194,Floral,1,2026-01-20 08:41:47
14195,Floral,36,2026-01-20 08:41:47
14195,Powdery,32,2026-01-20 08:41:47
14195,Woody,22,2026-01-20 08:41:47
14195,Green,21,2026-01-20 08:41:47
14195,Spicy,20,2026-01-20 08:41:47
14195,Citrus,19,2026-01-20 08:41:47
14195,Sweet,16,2026-01-20 08:41:47
14195,Fresh,12,2026-01-20 08:41:47
14195,Creamy,12,2026-01-20 08:41:47
14195,Resinous,11,2026-01-20 08:41:47
14203,Floral,41,2026-01-20 08:41:47
14203,Sweet,29,2026-01-20 08:41:47
14203,Fresh,23,2026-01-20 08:41:47
14203,Synthetic,9,2026-01-20 08:41:47
14203,Green,9,2026-01-20 08:41:47
14203,Creamy,8,2026-01-20 08:41:47
14207,Floral,495,2026-01-20 08:41:47
14207,Powdery,438,2026-01-20 08:41:47
14207,Sweet,233,2026-01-20 08:41:47
14207,Woody,208,2026-01-20 08:41:47
14207,Fresh,189,2026-01-20 08:41:47
14207,Creamy,158,2026-01-20 08:41:47
14207,Spicy,137,2026-01-20 08:41:47
14210,Fresh,29,2026-01-20 08:41:47
14210,Woody,26,2026-01-20 08:41:47
14210,Green,24,2026-01-20 08:41:47
14210,Spicy,20,2026-01-20 08:41:47
14210,Citrus,10,2026-01-20 08:41:47
14210,Resinous,8,2026-01-20 08:41:47
14211,Creamy,417,2026-01-20 08:41:47
14211,Floral,415,2026-01-20 08:41:47
14211,Fresh,381,2026-01-20 08:41:47
14211,Powdery,331,2026-01-20 08:41:47
14211,Synthetic,163,2026-01-20 08:41:47
14211,Sweet,106,2026-01-20 08:41:47
14214,Spicy,38,2026-01-20 08:41:47
14214,Floral,38,2026-01-20 08:41:47
14214,Woody,27,2026-01-20 08:41:47
14214,Green,21,2026-01-20 08:41:47
14214,Fresh,20,2026-01-20 08:41:47
14214,Chypre,18,2026-01-20 08:41:47
14214,Creamy,12,2026-01-20 08:41:47
14214,Citrus,11,2026-01-20 08:41:47
14215,Powdery,480,2026-01-20 08:41:47
14215,Floral,349,2026-01-20 08:41:47
14215,Creamy,263,2026-01-20 08:41:47
14215,Sweet,259,2026-01-20 08:41:47
14215,Woody,119,2026-01-20 08:41:47
14215,Synthetic,71,2026-01-20 08:41:47
14218,Floral,276,2026-01-20 08:41:47
14218,Sweet,266,2026-01-20 08:41:47
14218,Fruity,197,2026-01-20 08:41:47
14218,Powdery,146,2026-01-20 08:41:47
14218,Creamy,129,2026-01-20 08:41:47
14218,Spicy,67,2026-01-20 08:41:47
14219,Earthy,25,2026-01-20 08:41:47
14219,Spicy,19,2026-01-20 08:41:47
14219,Woody,17,2026-01-20 08:41:47
14219,Resinous,9,2026-01-20 08:41:47
14219,Fresh,7,2026-01-20 08:41:47
14219,Oriental,5,2026-01-20 08:41:47
14222,Spicy,25,2026-01-20 08:41:47
14222,Leathery,25,2026-01-20 08:41:47
14222,Smoky,18,2026-01-20 08:41:47
14222,Woody,14,2026-01-20 08:41:47
14222,Floral,14,2026-01-20 08:41:47
14222,Green,10,2026-01-20 08:41:47
14222,Fresh,9,2026-01-20 08:41:47
14222,Animal,9,2026-01-20 08:41:47
14223,Floral,268,2026-01-20 08:41:47
14223,Powdery,234,2026-01-20 08:41:47
14223,Sweet,137,2026-01-20 08:41:47
14223,Woody,94,2026-01-20 08:41:47
14223,Fresh,82,2026-01-20 08:41:47
14223,Creamy,69,2026-01-20 08:41:47
14223,Fruity,66,2026-01-20 08:41:47
14223,Spicy,63,2026-01-20 08:41:47
14223,Animal,59,2026-01-20 08:41:47
14226,Citrus,32,2026-01-20 08:41:47
14226,Fresh,32,2026-01-20 08:41:47
14226,Spicy,17,2026-01-20 08:41:47
14226,Green,16,2026-01-20 08:41:47
14226,Woody,8,2026-01-20 08:41:47
14226,Floral,8,2026-01-20 08:41:47
14227,Fruity,199,2026-01-20 08:41:47
14227,Floral,185,2026-01-20 08:41:47
14227,Sweet,176,2026-01-20 08:41:47
14227,Leathery,129,2026-01-20 08:41:47
14227,Creamy,116,2026-01-20 08:41:47
14227,Powdery,104,2026-01-20 08:41:47
14230,Floral,33,2026-01-20 08:41:47
14230,Powdery,31,2026-01-20 08:41:47
14230,Spicy,16,2026-01-20 08:41:47
14230,Fresh,12,2026-01-20 08:41:47
14230,Woody,11,2026-01-20 08:41:47
14230,Green,11,2026-01-20 08:41:47
14230,Creamy,10,2026-01-20 08:41:47
14230,Sweet,7,2026-01-20 08:41:47
14232,Powdery,195,2026-01-20 08:41:47
14232,Floral,191,2026-01-20 08:41:47
14232,Sweet,145,2026-01-20 08:41:47
14232,Creamy,113,2026-01-20 08:41:47
14232,Woody,73,2026-01-20 08:41:47
14234,Spicy,23,2026-01-20 08:41:47
14234,Floral,21,2026-01-20 08:41:47
14234,Woody,17,2026-01-20 08:41:47
14234,Green,16,2026-01-20 08:41:47
14234,Fresh,16,2026-01-20 08:41:47
14234,Powdery,9,2026-01-20 08:41:47
14234,Sweet,7,2026-01-20 08:41:47
14234,Citrus,5,2026-01-20 08:41:47
14236,Floral,192,2026-01-20 08:41:47
14236,Powdery,184,2026-01-20 08:41:47
14236,Woody,145,2026-01-20 08:41:47
14236,Sweet,78,2026-01-20 08:41:47
14236,Spicy,77,2026-01-20 08:41:47
14236,Creamy,75,2026-01-20 08:41:47
14236,Fresh,52,2026-01-20 08:41:47
14236,Synthetic,50,2026-01-20 08:41:47
14239,Sweet,26,2026-01-20 08:41:47
14239,Spicy,22,2026-01-20 08:41:47
14239,Powdery,14,2026-01-20 08:41:47
14239,Floral,10,2026-01-20 08:41:47
14239,Woody,9,2026-01-20 08:41:47
14239,Gourmand,8,2026-01-20 08:41:47
14239,Smoky,5,2026-01-20 08:41:47
14239,Oriental,5,2026-01-20 08:41:47
14239,Creamy,5,2026-01-20 08:41:47
14243,Spicy,93,2026-01-20 08:41:47
14243,Floral,85,2026-01-20 08:41:47
14243,Woody,73,2026-01-20 08:41:47
14243,Earthy,69,2026-01-20 08:41:47
14243,Powdery,56,2026-01-20 08:41:47
14243,Animal,55,2026-01-20 08:41:47
14243,Fresh,39,2026-01-20 08:41:47
14243,Smoky,38,2026-01-20 08:41:47
14243,Green,38,2026-01-20 08:41:47
14243,Fougère,37,2026-01-20 08:41:47
14244,Spicy,20,2026-01-20 08:41:47
14244,Woody,19,2026-01-20 08:41:47
14244,Resinous,14,2026-01-20 08:41:47
14244,Earthy,12,2026-01-20 08:41:47
14244,Smoky,11,2026-01-20 08:41:47
14244,Leathery,6,2026-01-20 08:41:47
14244,Floral,6,2026-01-20 08:41:47
14244,Citrus,5,2026-01-20 08:41:47
14244,Oriental,5,2026-01-20 08:41:47
14247,Woody,107,2026-01-20 08:41:47
14247,Fresh,104,2026-01-20 08:41:47
14247,Creamy,70,2026-01-20 08:41:47
14247,Spicy,62,2026-01-20 08:41:47
14247,Aquatic,42,2026-01-20 08:41:47
14247,Powdery,41,2026-01-20 08:41:47
14247,Synthetic,32,2026-01-20 08:41:47
14247,Sweet,26,2026-01-20 08:41:47
14247,Citrus,24,2026-01-20 08:41:47
14248,Leathery,16,2026-01-20 08:41:47
14248,Spicy,13,2026-01-20 08:41:47
14248,Synthetic,13,2026-01-20 08:41:47
14248,Resinous,13,2026-01-20 08:41:47
14248,Smoky,11,2026-01-20 08:41:47
14248,Woody,10,2026-01-20 08:41:47
14248,Sweet,7,2026-01-20 08:41:47
14248,Citrus,5,2026-01-20 08:41:47
14248,Earthy,5,2026-01-20 08:41:47
14251,Floral,174,2026-01-20 08:41:47
14251,Powdery,111,2026-01-20 08:41:47
14251,Creamy,82,2026-01-20 08:41:47
14251,Sweet,68,2026-01-20 08:41:47
14251,Fresh,61,2026-01-20 08:41:47
14251,Synthetic,37,2026-01-20 08:41:47
14251,Spicy,31,2026-01-20 08:41:47
14251,Woody,27,2026-01-20 08:41:47
14252,Floral,22,2026-01-20 08:41:47
14252,Fresh,17,2026-01-20 08:41:47
14252,Green,12,2026-01-20 08:41:47
14252,Citrus,10,2026-01-20 08:41:47
14252,Creamy,4,2026-01-20 08:41:47
14255,Floral,124,2026-01-20 08:41:47
14255,Powdery,112,2026-01-20 08:41:47
14255,Sweet,104,2026-01-20 08:41:47
14255,Creamy,89,2026-01-20 08:41:47
14255,Fresh,38,2026-01-20 08:41:47
14255,Spicy,26,2026-01-20 08:41:47
14255,Synthetic,25,2026-01-20 08:41:47
14256,Resinous,18,2026-01-20 08:41:47
14256,Spicy,14,2026-01-20 08:41:47
14256,Woody,14,2026-01-20 08:41:47
14256,Citrus,10,2026-01-20 08:41:47
14256,Fresh,8,2026-01-20 08:41:47
14256,Earthy,6,2026-01-20 08:41:47
14256,Sweet,5,2026-01-20 08:41:47
14256,Oriental,5,2026-01-20 08:41:47
14260,Floral,24,2026-01-20 08:41:47
14260,Fresh,21,2026-01-20 08:41:47
14260,Green,13,2026-01-20 08:41:47
14260,Citrus,5,2026-01-20 08:41:47
14260,Sweet,4,2026-01-20 08:41:47
14263,Woody,13,2026-01-20 08:41:47
14263,Floral,12,2026-01-20 08:41:47
14263,Powdery,9,2026-01-20 08:41:47
14263,Creamy,9,2026-01-20 08:41:47
14263,Green,8,2026-01-20 08:41:47
14263,Spicy,7,2026-01-20 08:41:47
14263,Leathery,5,2026-01-20 08:41:47
14263,Fruity,5,2026-01-20 08:41:47
14263,Citrus,4,2026-01-20 08:41:47
14264,Floral,131,2026-01-20 08:41:47
14264,Sweet,92,2026-01-20 08:41:47
14264,Fresh,61,2026-01-20 08:41:47
14264,Synthetic,54,2026-01-20 08:41:47
14264,Woody,32,2026-01-20 08:41:47
14264,Powdery,27,2026-01-20 08:41:47
14264,Fruity,23,2026-01-20 08:41:47
14264,Creamy,23,2026-01-20 08:41:47
14267,Powdery,13,2026-01-20 08:41:47
14267,Spicy,12,2026-01-20 08:41:47
14267,Fresh,10,2026-01-20 08:41:47
14267,Floral,10,2026-01-20 08:41:47
14267,Sweet,9,2026-01-20 08:41:47
14267,Creamy,6,2026-01-20 08:41:47
14267,Animal,6,2026-01-20 08:41:47
14267,Citrus,5,2026-01-20 08:41:47
14268,Floral,81,2026-01-20 08:41:47
14268,Animal,61,2026-01-20 08:41:47
14268,Powdery,58,2026-01-20 08:41:47
14268,Spicy,47,2026-01-20 08:41:47
14268,Woody,31,2026-01-20 08:41:47
14268,Sweet,25,2026-01-20 08:41:47
14268,Synthetic,23,2026-01-20 08:41:47
14268,Fresh,23,2026-01-20 08:41:47
14268,Fruity,20,2026-01-20 08:41:47
14269,Powdery,1,2026-01-20 08:41:47
14269,Fresh,1,2026-01-20 08:41:47
14269,Creamy,1,2026-01-20 08:41:47
14269,Floral,1,2026-01-20 08:41:47
14271,Citrus,17,2026-01-20 08:41:47
14271,Fresh,17,2026-01-20 08:41:47
14271,Green,16,2026-01-20 08:41:47
14271,Spicy,9,2026-01-20 08:41:47
14271,Floral,7,2026-01-20 08:41:47
14272,Fresh,116,2026-01-20 08:41:47
14272,Powdery,104,2026-01-20 08:41:47
14272,Floral,96,2026-01-20 08:41:47
14272,Synthetic,35,2026-01-20 08:41:47
14272,Woody,24,2026-01-20 08:41:47
14275,Spicy,15,2026-01-20 08:41:47
14275,Green,15,2026-01-20 08:41:47
14275,Floral,13,2026-01-20 08:41:47
14275,Woody,12,2026-01-20 08:41:47
14275,Fresh,11,2026-01-20 08:41:47
14275,Citrus,4,2026-01-20 08:41:47
14275,Powdery,4,2026-01-20 08:41:47
14276,Floral,102,2026-01-20 08:41:47
14276,Powdery,78,2026-01-20 08:41:47
14276,Sweet,62,2026-01-20 08:41:47
14276,Fresh,60,2026-01-20 08:41:47
14276,Creamy,44,2026-01-20 08:41:47
14276,Woody,18,2026-01-20 08:41:47
14280,Floral,76,2026-01-20 08:41:47
14280,Powdery,68,2026-01-20 08:41:47
14280,Woody,36,2026-01-20 08:41:47
14280,Fresh,33,2026-01-20 08:41:47
14280,Sweet,26,2026-01-20 08:41:47
14280,Spicy,25,2026-01-20 08:41:47
14280,Animal,24,2026-01-20 08:41:47
14280,Oriental,21,2026-01-20 08:41:47
14283,Floral,15,2026-01-20 08:41:47
14283,Fresh,11,2026-01-20 08:41:47
14283,Green,8,2026-01-20 08:41:47
14283,Creamy,6,2026-01-20 08:41:47
14283,Spicy,3,2026-01-20 08:41:47
14283,Sweet,2,2026-01-20 08:41:47
14284,Powdery,56,2026-01-20 08:41:47
14284,Sweet,44,2026-01-20 08:41:47
14284,Woody,39,2026-01-20 08:41:47
14284,Spicy,37,2026-01-20 08:41:47
14284,Creamy,30,2026-01-20 08:41:47
14284,Fresh,25,2026-01-20 08:41:47
14284,Floral,17,2026-01-20 08:41:47
14284,Leathery,16,2026-01-20 08:41:47
14284,Synthetic,15,2026-01-20 08:41:47
14287,Floral,9,2026-01-20 08:41:47
14287,Green,7,2026-01-20 08:41:47
14287,Fresh,7,2026-01-20 08:41:47
14287,Woody,6,2026-01-20 08:41:47
14287,Citrus,4,2026-01-20 08:41:47
14287,Sweet,4,2026-01-20 08:41:47
14287,Spicy,2,2026-01-20 08:41:47
14287,Synthetic,2,2026-01-20 08:41:47
14287,Fruity,2,2026-01-20 08:41:47
14290,Sweet,77,2026-01-20 08:41:47
14290,Fruity,67,2026-01-20 08:41:47
14290,Floral,60,2026-01-20 08:41:47
14290,Synthetic,40,2026-01-20 08:41:47
14290,Powdery,25,2026-01-20 08:41:47
14290,Creamy,16,2026-01-20 08:41:47
14291,Green,14,2026-01-20 08:41:47
14291,Floral,13,2026-01-20 08:41:47
14291,Fresh,12,2026-01-20 08:41:47
14291,Spicy,7,2026-01-20 08:41:47
14291,Woody,6,2026-01-20 08:41:47
14291,Citrus,5,2026-01-20 08:41:47
14291,Powdery,3,2026-01-20 08:41:47
14291,Creamy,3,2026-01-20 08:41:47
14294,Floral,77,2026-01-20 08:41:47
14294,Powdery,53,2026-01-20 08:41:47
14294,Creamy,46,2026-01-20 08:41:47
14294,Sweet,37,2026-01-20 08:41:47
14294,Fresh,28,2026-01-20 08:41:47
14295,Woody,17,2026-01-20 08:41:47
14295,Spicy,15,2026-01-20 08:41:47
14295,Fresh,8,2026-01-20 08:41:47
14295,Citrus,7,2026-01-20 08:41:47
14295,Green,7,2026-01-20 08:41:47
14295,Chypre,6,2026-01-20 08:41:47
14295,Floral,6,2026-01-20 08:41:47
14295,Smoky,5,2026-01-20 08:41:47
14295,Earthy,4,2026-01-20 08:41:47
14298,Green,49,2026-01-20 08:41:47
14298,Woody,43,2026-01-20 08:41:47
14298,Fresh,43,2026-01-20 08:41:47
14298,Spicy,33,2026-01-20 08:41:47
14298,Synthetic,23,2026-01-20 08:41:47
14298,Floral,20,2026-01-20 08:41:47
14298,Sweet,14,2026-01-20 08:41:47
14299,Citrus,12,2026-01-20 08:41:47
14299,Fresh,10,2026-01-20 08:41:47
14299,Floral,8,2026-01-20 08:41:47
14299,Green,7,2026-01-20 08:41:47
14299,Woody,6,2026-01-20 08:41:47
14299,Spicy,4,2026-01-20 08:41:47
14299,Fruity,4,2026-01-20 08:41:47
14299,Sweet,3,2026-01-20 08:41:47
14299,Powdery,3,2026-01-20 08:41:47
14302,Powdery,73,2026-01-20 08:41:47
14302,Fresh,72,2026-01-20 08:41:47
14302,Floral,52,2026-01-20 08:41:47
14302,Citrus,42,2026-01-20 08:41:47
14302,Sweet,18,2026-01-20 08:41:47
14302,Woody,16,2026-01-20 08:41:47
14303,Woody,11,2026-01-20 08:41:47
14303,Fresh,9,2026-01-20 08:41:47
14303,Spicy,8,2026-01-20 08:41:47
14303,Green,8,2026-01-20 08:41:47
14303,Synthetic,5,2026-01-20 08:41:47
14303,Powdery,3,2026-01-20 08:41:47
14303,Floral,3,2026-01-20 08:41:47
14303,Sweet,2,2026-01-20 08:41:47
14306,Spicy,11,2026-01-20 08:41:47
14306,Sweet,10,2026-01-20 08:41:47
14306,Resinous,8,2026-01-20 08:41:47
14306,Citrus,6,2026-01-20 08:41:47
14306,Fresh,5,2026-01-20 08:41:47
14306,Oriental,4,2026-01-20 08:41:47
14306,Woody,4,2026-01-20 08:41:47
14306,Synthetic,3,2026-01-20 08:41:47
14307,Floral,49,2026-01-20 08:41:47
14307,Sweet,44,2026-01-20 08:41:47
14307,Powdery,37,2026-01-20 08:41:47
14307,Spicy,25,2026-01-20 08:41:47
14307,Woody,24,2026-01-20 08:41:47
14307,Creamy,18,2026-01-20 08:41:47
14307,Oriental,17,2026-01-20 08:41:47
14307,Animal,14,2026-01-20 08:41:47
14310,Floral,11,2026-01-20 08:41:47
14310,Spicy,9,2026-01-20 08:41:47
14310,Green,9,2026-01-20 08:41:47
14310,Powdery,6,2026-01-20 08:41:47
14310,Fresh,5,2026-01-20 08:41:47
14310,Sweet,3,2026-01-20 08:41:47
14310,Woody,2,2026-01-20 08:41:47
14311,Floral,61,2026-01-20 08:41:47
14311,Fresh,54,2026-01-20 08:41:47
14311,Powdery,43,2026-01-20 08:41:47
14311,Synthetic,30,2026-01-20 08:41:47
14311,Creamy,26,2026-01-20 08:41:47
14311,Sweet,11,2026-01-20 08:41:47
14314,Spicy,6,2026-01-20 08:41:47
14314,Woody,6,2026-01-20 08:41:47
14314,Resinous,6,2026-01-20 08:41:47
14314,Smoky,3,2026-01-20 08:41:47
14314,Green,2,2026-01-20 08:41:47
14315,Fresh,38,2026-01-20 08:41:47
14315,Woody,32,2026-01-20 08:41:47
14315,Citrus,25,2026-01-20 08:41:47
14315,Spicy,22,2026-01-20 08:41:47
14315,Green,20,2026-01-20 08:41:47
14315,Creamy,8,2026-01-20 08:41:47
14315,Aquatic,7,2026-01-20 08:41:47
14318,Floral,15,2026-01-20 08:41:47
14318,Green,9,2026-01-20 08:41:47
14318,Citrus,7,2026-01-20 08:41:47
14318,Sweet,7,2026-01-20 08:41:47
14318,Spicy,6,2026-01-20 08:41:47
14318,Powdery,3,2026-01-20 08:41:47
14318,Fresh,3,2026-01-20 08:41:47
14320,Floral,52,2026-01-20 08:41:47
14320,Woody,39,2026-01-20 08:41:47
14320,Powdery,34,2026-01-20 08:41:47
14320,Sweet,18,2026-01-20 08:41:47
14320,Creamy,17,2026-01-20 08:41:47
14320,Fresh,16,2026-01-20 08:41:47
14320,Spicy,12,2026-01-20 08:41:47
14320,Synthetic,11,2026-01-20 08:41:47
14322,Powdery,6,2026-01-20 08:41:47
14322,Green,5,2026-01-20 08:41:47
14322,Floral,5,2026-01-20 08:41:47
14322,Earthy,4,2026-01-20 08:41:47
14322,Woody,3,2026-01-20 08:41:47
14322,Fresh,3,2026-01-20 08:41:47
14322,Citrus,2,2026-01-20 08:41:47
14322,Spicy,2,2026-01-20 08:41:47
14322,Creamy,2,2026-01-20 08:41:47
14324,Oriental,37,2026-01-20 08:41:47
14324,Sweet,32,2026-01-20 08:41:47
14324,Woody,29,2026-01-20 08:41:47
14324,Powdery,22,2026-01-20 08:41:47
14324,Spicy,21,2026-01-20 08:41:47
14324,Resinous,13,2026-01-20 08:41:47
14324,Creamy,11,2026-01-20 08:41:47
14324,Animal,11,2026-01-20 08:41:47
14324,Floral,10,2026-01-20 08:41:47
14326,Floral,8,2026-01-20 08:41:47
14326,Green,6,2026-01-20 08:41:47
14326,Fresh,4,2026-01-20 08:41:47
14326,Spicy,2,2026-01-20 08:41:47
14326,Powdery,2,2026-01-20 08:41:47
14326,Resinous,2,2026-01-20 08:41:47
14328,Floral,42,2026-01-20 08:41:47
14328,Fresh,31,2026-01-20 08:41:47
14328,Powdery,25,2026-01-20 08:41:47
14328,Synthetic,19,2026-01-20 08:41:47
14328,Sweet,12,2026-01-20 08:41:47
14328,Aquatic,7,2026-01-20 08:41:47
14330,Fresh,12,2026-01-20 08:41:47
14330,Citrus,11,2026-01-20 08:41:47
14330,Spicy,7,2026-01-20 08:41:47
14330,Powdery,5,2026-01-20 08:41:47
14330,Woody,4,2026-01-20 08:41:47
14330,Leathery,3,2026-01-20 08:41:47
14330,Green,3,2026-01-20 08:41:47
14330,Floral,3,2026-01-20 08:41:47
14335,Spicy,9,2026-01-20 08:41:47
14335,Citrus,7,2026-01-20 08:41:47
14335,Smoky,6,2026-01-20 08:41:47
14335,Floral,6,2026-01-20 08:41:47
14335,Animal,6,2026-01-20 08:41:47
14335,Fresh,5,2026-01-20 08:41:47
14335,Woody,3,2026-01-20 08:41:47
14335,Resinous,3,2026-01-20 08:41:47
14335,Green,3,2026-01-20 08:41:47
14335,Gourmand,3,2026-01-20 08:41:47
14336,Floral,35,2026-01-20 08:41:47
14336,Fresh,24,2026-01-20 08:41:47
14336,Powdery,18,2026-01-20 08:41:47
14336,Sweet,11,2026-01-20 08:41:47
14336,Spicy,9,2026-01-20 08:41:47
14336,Creamy,6,2026-01-20 08:41:47
14339,Floral,6,2026-01-20 08:41:47
14339,Citrus,4,2026-01-20 08:41:47
14339,Spicy,3,2026-01-20 08:41:47
14339,Sweet,2,2026-01-20 08:41:47
14339,Green,2,2026-01-20 08:41:47
14339,Fresh,1,2026-01-20 08:41:47
14339,Animal,1,2026-01-20 08:41:47
14340,Floral,33,2026-01-20 08:41:47
14340,Powdery,26,2026-01-20 08:41:47
14340,Creamy,21,2026-01-20 08:41:47
14340,Sweet,20,2026-01-20 08:41:47
14340,Fresh,14,2026-01-20 08:41:47
14340,Citrus,10,2026-01-20 08:41:47
14340,Woody,8,2026-01-20 08:41:47
14340,Synthetic,6,2026-01-20 08:41:47
14343,Woody,6,2026-01-20 08:41:47
14343,Citrus,5,2026-01-20 08:41:47
14343,Spicy,5,2026-01-20 08:41:47
14343,Floral,3,2026-01-20 08:41:47
14343,Synthetic,2,2026-01-20 08:41:47
14343,Oriental,2,2026-01-20 08:41:47
14343,Fresh,2,2026-01-20 08:41:47
14345,Floral,31,2026-01-20 08:41:47
14345,Sweet,26,2026-01-20 08:41:47
14345,Powdery,16,2026-01-20 08:41:47
14345,Creamy,11,2026-01-20 08:41:47
14345,Woody,9,2026-01-20 08:41:47
14345,Spicy,7,2026-01-20 08:41:47
14345,Synthetic,5,2026-01-20 08:41:47
14347,Floral,9,2026-01-20 08:41:47
14347,Woody,5,2026-01-20 08:41:47
14347,Fresh,4,2026-01-20 08:41:47
14347,Spicy,3,2026-01-20 08:41:47
14347,Sweet,3,2026-01-20 08:41:47
14347,Powdery,2,2026-01-20 08:41:47
14347,Resinous,2,2026-01-20 08:41:47
14347,Animal,2,2026-01-20 08:41:47
14349,Floral,24,2026-01-20 08:41:47
14349,Spicy,19,2026-01-20 08:41:47
14349,Woody,19,2026-01-20 08:41:47
14349,Powdery,13,2026-01-20 08:41:47
14349,Sweet,11,2026-01-20 08:41:47
14349,Oriental,9,2026-01-20 08:41:47
14349,Creamy,8,2026-01-20 08:41:47
14349,Animal,6,2026-01-20 08:41:47
14351,Woody,8,2026-01-20 08:41:47
14351,Green,6,2026-01-20 08:41:47
14351,Spicy,5,2026-01-20 08:41:47
14351,Citrus,4,2026-01-20 08:41:47
14351,Fresh,4,2026-01-20 08:41:47
14351,Smoky,3,2026-01-20 08:41:47
14351,Earthy,3,2026-01-20 08:41:47
14353,Floral,26,2026-01-20 08:41:47
14353,Powdery,19,2026-01-20 08:41:47
14353,Creamy,18,2026-01-20 08:41:47
14353,Fresh,16,2026-01-20 08:41:47
14353,Sweet,11,2026-01-20 08:41:47
14353,Woody,6,2026-01-20 08:41:47
14353,Synthetic,5,2026-01-20 08:41:47
14355,Fresh,6,2026-01-20 08:41:47
14355,Floral,6,2026-01-20 08:41:47
14355,Aquatic,5,2026-01-20 08:41:47
14355,Sweet,4,2026-01-20 08:41:47
14355,Fruity,3,2026-01-20 08:41:47
14355,Green,2,2026-01-20 08:41:47
14357,Woody,14,2026-01-20 08:41:47
14357,Floral,14,2026-01-20 08:41:47
14357,Powdery,9,2026-01-20 08:41:47
14357,Animal,8,2026-01-20 08:41:47
14357,Synthetic,6,2026-01-20 08:41:47
14357,Fresh,5,2026-01-20 08:41:47
14357,Spicy,4,2026-01-20 08:41:47
14357,Sweet,4,2026-01-20 08:41:47
14357,Creamy,4,2026-01-20 08:41:47
14359,Citrus,3,2026-01-20 08:41:47
14359,Sweet,3,2026-01-20 08:41:47
14359,Fresh,3,2026-01-20 08:41:47
14359,Floral,3,2026-01-20 08:41:47
14359,Spicy,2,2026-01-20 08:41:47
14359,Powdery,2,2026-01-20 08:41:47
14359,Resinous,2,2026-01-20 08:41:47
14361,Floral,31,2026-01-20 08:41:47
14361,Fresh,29,2026-01-20 08:41:47
14361,Citrus,21,2026-01-20 08:41:47
14361,Green,17,2026-01-20 08:41:47
14361,Woody,10,2026-01-20 08:41:47
14363,Floral,6,2026-01-20 08:41:47
14363,Spicy,4,2026-01-20 08:41:47
