perfume_id	perfume	brand	release_year	concentration	perfumer	accord	audience	season	occasion	top_note	middle_note	base_note	tags	img	link	total_votes
P_18513	Rien Intense Incense	Etat Libre d Orange	2014.0		Antoine Lie	"{""Spicy"": 91, ""Synthetic"": 32, ""Smoky"": 99, ""Leathery"": 86, ""Woody"": 41, ""Resinous"": 63, ""Earthy"": 29, ""Floral"": 31, ""Animal"": 47}"	"{""Masculine"": 108, ""Feminine"": 55, ""Classic"": 55, ""Modern"": 32}"	"{""Winter"": 106, ""Fall"": 104, ""Summer"": 14, ""Spring"": 46}"	"{""Daily"": 24, ""Leisure"": 63, ""Night Out"": 83, ""Business"": 19, ""Evening"": 96}"	Black pepper, Frankincense Orpur®, Safraleine	Leather, Cistus absolute, Orris absolute	Patchouli Orpur®, Tree moss, Vetiver Orpur®		https://media.parfumo.com/perfumes/6b/6bafe6-rien-intense-incense-etat-libre-d-orange_1200.jpg?width=720&aspect_ratio=1:1	https://www.parfumo.com/Perfumes/Etat_Libre_d_Orange/Rien_Intense_Incense	519
P_18514	Experimentum Crucis	Etat Libre d Orange	2019.0		Quentin Bisch	"{""Spicy"": 68, ""Sweet"": 35, ""Woody"": 31, ""Fruity"": 46, ""Fresh"": 18, ""Earthy"": 37, ""Floral"": 92, ""Animal"": 31}"	"{""Masculine"": 68, ""Feminine"": 74, ""Classic"": 36, ""Modern"": 45}"	"{""Winter"": 62, ""Fall"": 83, ""Summer"": 31, ""Spring"": 70}"	"{""Daily"": 43, ""Leisure"": 60, ""Night Out"": 58, ""Business"": 31, ""Evening"": 72}"	Cumin, Apple, Lychee	Rose absolute, Honey, Jasmine absolute	Patchouli, Akigalawood®, Musk		https://media.parfumo.com/perfumes/b7/b76ec6-experimentum-crucis-etat-libre-d-orange_1200.jpg?width=480&aspect_ratio=1:1	https://www.parfumo.com/Perfumes/Etat_Libre_d_Orange/Experimentum_Crucis	358
P_18515	Frustration	Etat Libre d Orange	2022.0		Mathilde Bijaoui	"{""Spicy"": 43, ""Sweet"": 46, ""Smoky"": 24, ""Oriental"": 15, ""Woody"": 30, ""Resinous"": 11, ""Gourmand"": 47, ""Creamy"": 14}"	"{""Masculine"": 44, ""Feminine"": 37, ""Classic"": 14, ""Modern"": 31}"	"{""Winter"": 57, ""Fall"": 53, ""Spring"": 10}"	"{""Daily"": 14, ""Leisure"": 28, ""Night Out"": 40, ""Business"": 12, ""Evening"": 48}"	Rum, Cinnamon, Cumin	Vanilla, Vanilla absolute, Cistus absolute	Chestnut wood, Bourbon vetiver, Vinylguaiacol		https://media.parfumo.com/perfumes/1d/1d7e0a-frustration-etat-libre-d-orange_1200.jpg?width=720&aspect_ratio=1:1	https://www.parfumo.com/Perfumes/Etat_Libre_d_Orange/frustration	230
P_18516	Exit the King	Etat Libre d Orange	2020.0		Cécile Matton,Ralf Schwieger	"{""Spicy"": 45, ""Synthetic"": 62, ""Woody"": 23, ""Green"": 31, ""Fresh"": 69, ""Chypre"": 40, ""Floral"": 90}"	"{""Masculine"": 68, ""Feminine"": 63, ""Classic"": 38, ""Modern"": 47}"	"{""Winter"": 37, ""Fall"": 64, ""Summer"": 63, ""Spring"": 88}"	"{""Daily"": 69, ""Sport"": 12, ""Leisure"": 72, ""Night Out"": 33, ""Business"": 68, ""Evening"": 37}"	Aldehydes, Musk, Nepalese sichuan pepper, Pink pepper	Rose, Lily of the valley, Jasmine	Orcanox, Moss absolute, Patchouli, Sandalwood		https://media.parfumo.com/perfumes/10/1037b4-exit-the-king-etat-libre-d-orange_1200.jpg?width=720&aspect_ratio=1:1	https://www.parfumo.com/Perfumes/Etat_Libre_d_Orange/exit-the-king	360
P_18517	Archives 69	Etat Libre d Orange	2011.0		Christine Nagel	"{""Spicy"": 100, ""Synthetic"": 31, ""Sweet"": 58, ""Smoky"": 41, ""Powdery"": 30, ""Woody"": 27, ""Resinous"": 24, ""Fruity"": 71, ""Fresh"": 28, ""Floral"": 42}"	"{""Masculine"": 73, ""Feminine"": 100, ""Classic"": 34, ""Modern"": 50}"	"{""Winter"": 55, ""Fall"": 98, ""Summer"": 46, ""Spring"": 82}"	"{""Daily"": 62, ""Leisure"": 82, ""Night Out"": 53, ""Business"": 54, ""Evening"": 70}"	Pink pepper, Pepper leaf, Mandarin orange	Frankincense, Prune, Vanilla orchid	Camphor, Musk, Patchouli		https://media.parfumo.com/perfumes/42/429605-archives-69-etat-libre-d-orange_1200.jpg?width=720&aspect_ratio=1:1	https://www.parfumo.com/Perfumes/Etat_Libre_d_Orange/Archives_69	452
P_18520	Greenwich Village	Bond No 9	2019.0			"{""Synthetic"": 15, ""Sweet"": 47, ""Gourmand"": 23, ""Fruity"": 52, ""Fresh"": 36, ""Floral"": 39}"	"{""Masculine"": 37, ""Feminine"": 55, ""Classic"": 16, ""Modern"": 38}"	"{""Winter"": 21, ""Fall"": 39, ""Summer"": 48, ""Spring"": 56}"	"{""Daily"": 50, ""Leisure"": 53, ""Night Out"": 37, ""Business"": 39, ""Evening"": 38}"	Blackcurrant, Mandarin orange, Lychee	Water lily, Jasmine, White peony	Ambrox, Oakmoss, Praliné, Vanilla, Musk, Peach nectar		https://media.parfumo.com/perfumes/51/51a937-greenwich-village-bond-no-9_1200.jpg?width=720&aspect_ratio=1:1	https://www.parfumo.com/Perfumes/Bond_No_9/Greenwich_Village	212
P_18521	Bleecker Street	Bond No 9	2005.0		David Apel	"{""Citrus"": 72, ""Spicy"": 52, ""Synthetic"": 48, ""Sweet"": 49, ""Woody"": 91, ""Green"": 198, ""Fruity"": 124, ""Fresh"": 184, ""Floral"": 45}"	"{""Masculine"": 198, ""Feminine"": 83, ""Classic"": 66, ""Modern"": 119}"	"{""Winter"": 33, ""Fall"": 88, ""Summer"": 180, ""Spring"": 206}"	"{""Daily"": 184, ""Sport"": 74, ""Leisure"": 201, ""Night Out"": 78, ""Business"": 149, ""Evening"": 64}"	Blackcurrant, Thyme, Violet leaf	Cedarwood, Cinnamon, Jasmine	Amber, Caramel, Oakmoss, Suede, Vanilla, Patchouli		https://media.parfumo.com/perfumes/f3/f35b55-bleecker-street-bond-no-9_1200.jpg?width=720&aspect_ratio=1:1	https://www.parfumo.com/Perfumes/Bond_No_9/Bleecker_Street	863
P_18522	New York Nights	Bond No 9	2017.0			"{""Spicy"": 27, ""Synthetic"": 19, ""Sweet"": 76, ""Gourmand"": 67, ""Fruity"": 25, ""Creamy"": 55, ""Floral"": 62}"	"{""Masculine"": 40, ""Feminine"": 76, ""Classic"": 26, ""Modern"": 39}"	"{""Winter"": 71, ""Fall"": 80, ""Summer"": 22, ""Spring"": 48}"	"{""Daily"": 33, ""Leisure"": 61, ""Night Out"": 72, ""Business"": 28, ""Evening"": 79}"	Gardenia, Carnation, Jasmine	Floral notes, Patchouli, Marine notes, Sandalwood	Caramel, Coffee		https://media.parfumo.com/perfumes/cb/cba6d2-new-york-nights-bond-no-9_1200.jpg?width=720&aspect_ratio=1:1	https://www.parfumo.com/Perfumes/Bond_No_9/New_York_Nights	331
P_18523	Lafayette Street	Bond No 9	2018.0			"{""Citrus"": 22, ""Spicy"": 31, ""Synthetic"": 22, ""Sweet"": 64, ""Woody"": 18, ""Fruity"": 40, ""Fresh"": 66, ""Floral"": 49}"	"{""Masculine"": 73, ""Feminine"": 33, ""Classic"": 23, ""Modern"": 45}"	"{""Winter"": 33, ""Fall"": 50, ""Summer"": 54, ""Spring"": 71}"	"{""Daily"": 58, ""Sport"": 19, ""Leisure"": 66, ""Night Out"": 53, ""Business"": 43, ""Evening"": 48}"	Floral notes, Bergamot, Coriander	Apple, Ambroxan, Vanilla	Ambergris, Tonka bean, Dry woods, Cedarwood		https://media.parfumo.com/perfumes/81/815b88-lafayette-street-bond-no-9_1200.jpg?width=720&aspect_ratio=1:1	https://www.parfumo.com/Perfumes/Bond_No_9/Lafayette_Street	312
P_18525	New Haarlem	Bond No 9	2003.0		Maurice Roucel	"{""Spicy"": 64, ""Sweet"": 55, ""Oriental"": 24, ""Woody"": 39, ""Gourmand"": 74}"	"{""Masculine"": 86, ""Feminine"": 46, ""Classic"": 23, ""Modern"": 35}"	"{""Winter"": 71, ""Fall"": 80, ""Summer"": 16, ""Spring"": 45}"	"{""Daily"": 38, ""Leisure"": 66, ""Night Out"": 63, ""Business"": 26, ""Evening"": 69}"	Lavender, Bergamot, Green leaves	Coffee, Cedarwood	Patchouli, Tonka bean, Vanilla, Amber		https://media.parfumo.com/perfumes/f8/f81770-new-haarlem-bond-no-9_1200.jpg?width=720&aspect_ratio=1:1	https://www.parfumo.com/Perfumes/Bond_No_9/New_Haarlem	256
P_18526	TriBeCa	Bond No 9	2020.0		Michel Almairac	"{""Spicy"": 10, ""Synthetic"": 11, ""Sweet"": 34, ""Green"": 6, ""Gourmand"": 25, ""Creamy"": 21, ""Floral"": 6}"	"{""Masculine"": 11, ""Feminine"": 32, ""Classic"": 6, ""Modern"": 15}"	"{""Winter"": 24, ""Fall"": 31, ""Summer"": 16, ""Spring"": 23}"	"{""Daily"": 15, ""Leisure"": 27, ""Night Out"": 28, ""Business"": 15, ""Evening"": 25}"	Green hazelnut, Cocoa absolute	Jasmine sambac absolute, Cedarwood	Caramel, Moss, Ambroxan		https://media.parfumo.com/perfumes/46/4624de-tribeca-bond-no-9_1200.jpg?width=720&aspect_ratio=1:1	https://www.parfumo.com/Perfumes/Bond_No_9/tribeca	113
P_18527	The Scent of Peace for Him	Bond No 9	2013.0			"{""Citrus"": 23, ""Spicy"": 11, ""Synthetic"": 32, ""Sweet"": 30, ""Woody"": 24, ""Fruity"": 55, ""Fresh"": 49}"	"{""Masculine"": 59, ""Feminine"": 9, ""Classic"": 18, ""Modern"": 34}"	"{""Winter"": 20, ""Fall"": 35, ""Summer"": 51, ""Spring"": 55}"	"{""Daily"": 49, ""Leisure"": 53, ""Night Out"": 26, ""Business"": 49, ""Evening"": 21}"	Pineapple, Juniper berry, Bergamot	Blackcurrant, Cedarwood, Vetiver	Musk, Amber, Patchouli, Moss		https://media.parfumo.com/perfumes/2c/2c74eb-the-scent-of-peace-for-him-bond-no-9_1200.jpg?width=720&aspect_ratio=1:1	https://www.parfumo.com/Perfumes/Bond_No_9/The_Scent_of_Peace_for_Him	224
P_18528	Fleur de Peau Eau de Parfum	Diptyque	2018.0		Olivier Pescheux	"{""Spicy"": 88, ""Synthetic"": 73, ""Powdery"": 259, ""Woody"": 56, ""Fresh"": 159, ""Creamy"": 135, ""Floral"": 222}"	"{""Masculine"": 108, ""Feminine"": 275, ""Classic"": 140, ""Modern"": 147}"	"{""Winter"": 166, ""Fall"": 236, ""Summer"": 231, ""Spring"": 282}"	"{""Daily"": 278, ""Sport"": 78, ""Leisure"": 250, ""Night Out"": 78, ""Business"": 241, ""Evening"": 96}"	Iris, Musk, Aldehydes, Ambrette seed, Ambrettolide, Pink pepper, Ambergris, Turkish rose	Iris, Musk, Aldehydes, Ambrette seed, Ambrettolide, Pink pepper, Ambergris, Turkish rose	Iris, Musk, Aldehydes, Ambrette seed, Ambrettolide, Pink pepper, Ambergris, Turkish rose		https://media.parfumo.com/perfumes/68/681715-fleur-de-peau-eau-de-parfum-diptyque_1200.jpg?width=720&aspect_ratio=1:1	https://www.parfumo.com/Perfumes/Diptyque/fleur-de-peau-eau-de-parfum	992
P_18529	Rolling in Love	Kilian	2019.0		Pascal Gaurin	"{""Sweet"": 173, ""Powdery"": 94, ""Gourmand"": 78, ""Creamy"": 182, ""Floral"": 165}"	"{""Masculine"": 24, ""Feminine"": 204, ""Classic"": 64, ""Modern"": 93}"	"{""Winter"": 148, ""Fall"": 184, ""Summer"": 85, ""Spring"": 166}"	"{""Daily"": 132, ""Leisure"": 155, ""Night Out"": 152, ""Business"": 112, ""Evening"": 144}"	Almond milk, Ambrette seed absolute	Freesia, Orris concrete	Tuberose absolute, Musk, Tonka bean absolute, Vanilla		https://media.parfumo.com/perfumes/6d/6d24be-rolling-in-love-kilian_1200.jpg?width=720&aspect_ratio=1:1	https://www.parfumo.com/Perfumes/Kilian/rolling-in-love	692
P_18530	Angels' Share Paradis	Kilian	2025.0		Benoist Lapouza,Givaudan	"{""Spicy"": 69, ""Sweet"": 101, ""Oriental"": 23, ""Woody"": 50, ""Gourmand"": 84, ""Fruity"": 91}"	"{""Masculine"": 85, ""Feminine"": 73, ""Classic"": 15, ""Modern"": 72}"	"{""Winter"": 104, ""Fall"": 93, ""Spring"": 39}"	"{""Daily"": 21, ""Leisure"": 40, ""Night Out"": 95, ""Evening"": 100}"	Cognac, Raspberry liqueur, Cinnamon, Bulgarian rose, Tonka bean absolute, Indian sandalwood, Oak	Cognac, Raspberry liqueur, Cinnamon, Bulgarian rose, Tonka bean absolute, Indian sandalwood, Oak	Cognac, Raspberry liqueur, Cinnamon, Bulgarian rose, Tonka bean absolute, Indian sandalwood, Oak		https://media.parfumo.com/perfumes/56/5639e4-angels-share-paradis-kilian_1200.jpg?width=720&aspect_ratio=1:1	https://www.parfumo.com/Perfumes/Kilian/angels-share-paradis	418
P_18531	Chance Eau Fraîche	Chanel	2007.0		Jacques Polge	"{""Citrus"": 290, ""Woody"": 118, ""Green"": 229, ""Fresh"": 354, ""Floral"": 200, ""Aquatic"": 79}"	"{""Masculine"": 91, ""Feminine"": 359, ""Classic"": 113, ""Modern"": 198}"	"{""Winter"": 34, ""Fall"": 84, ""Summer"": 349, ""Spring"": 331}"	"{""Daily"": 347, ""Sport"": 186, ""Leisure"": 329, ""Night Out"": 68, ""Business"": 304, ""Evening"": 62}"	Citrus fruits, Cedar	Jasmine, Pink pepper, Water hyacinth	Musk, Iris, Vetiver, Amber, Patchouli, Teakwood		https://media.parfumo.com/perfumes/0a/0a62a1-chance-eau-fraiche-eau-de-toilette-chanel_1200.jpg?width=720&aspect_ratio=1:1	https://www.parfumo.com/Perfumes/Chanel/Chance_Eau_Fraiche_Eau_de_Toilette	1270
P_18532	Égoïste	Chanel	1990.0		Jacques Polge,François Demachy	"{""Spicy"": 499, ""Sweet"": 252, ""Oriental"": 276, ""Leathery"": 115, ""Woody"": 454, ""Floral"": 181}"	"{""Masculine"": 566, ""Feminine"": 115, ""Classic"": 366, ""Modern"": 130}"	"{""Winter"": 502, ""Fall"": 539, ""Summer"": 148, ""Spring"": 347}"	"{""Daily"": 286, ""Leisure"": 340, ""Night Out"": 437, ""Business"": 289, ""Evening"": 473}"	Coriander, Mandarin orange, Rosewood, Mahogany	Cinnamon, Carnation, Rose	Sandalwood, Tobacco, Vanilla, Amber, Leather		https://media.parfumo.com/perfumes/94/948d21-egoiste-eau-de-toilette-chanel_1200.jpg?width=720&aspect_ratio=1:1	https://www.parfumo.com/Perfumes/Chanel/Egoiste_Eau_de_Toilette	1777
P_18533	Coco Mademoiselle Intense	Chanel	2018.0		Olivier Polge	"{""Citrus"": 83, ""Spicy"": 59, ""Sweet"": 161, ""Powdery"": 56, ""Oriental"": 86, ""Woody"": 55, ""Fruity"": 115, ""Fresh"": 65, ""Earthy"": 55, ""Creamy"": 65, ""Floral"": 210}"	"{""Feminine"": 245, ""Classic"": 131, ""Modern"": 104}"	"{""Winter"": 178, ""Fall"": 219, ""Summer"": 112, ""Spring"": 190}"	"{""Daily"": 157, ""Leisure"": 153, ""Night Out"": 188, ""Business"": 139, ""Evening"": 193}"	Sicilian orange, Calabrian bergamot	Jasmine, Rose	Patchouli, Bourbon vanilla, Tonka bean		https://media.parfumo.com/perfumes/a4/a4cdde-coco-mademoiselle-eau-de-parfum-intense-chanel_1200.jpg?width=720&aspect_ratio=1:1	https://www.parfumo.com/Perfumes/Chanel/Coco_Mademoiselle_Eau_de_Parfum_Intense	1010
P_18535	Weekend for Women	Burberry	1997.0		Nathalie Lorson	"{""Citrus"": 19, ""Synthetic"": 22, ""Sweet"": 38, ""Powdery"": 21, ""Woody"": 27, ""Green"": 33, ""Fruity"": 55, ""Fresh"": 73, ""Floral"": 96}"	"{""Feminine"": 109, ""Classic"": 47, ""Modern"": 53}"	"{""Winter"": 20, ""Fall"": 55, ""Summer"": 80, ""Spring"": 95}"	"{""Daily"": 91, ""Sport"": 20, ""Leisure"": 95, ""Night Out"": 25, ""Business"": 75, ""Evening"": 21}"	Mandarin orange, Reseda, Sage	Hyacinth, Nectarine, Iris, Cyclamen, Peach blossom, Rose hip, Violet root	Musk, Sandalwood, Cedarwood		https://media.parfumo.com/perfumes/49/49d62e-weekend-for-women-burberry_1200.jpg?width=720&aspect_ratio=1:1	https://www.parfumo.com/Perfumes/Burberry/Weekend_for_Women	384
P_18536	Miu Miu L'Eau de Muguet	Miu Miu	2015.0		Daniela Andrier,Givaudan	"{""Synthetic"": 27, ""Sweet"": 22, ""Powdery"": 19, ""Woody"": 24, ""Green"": 58, ""Fruity"": 17, ""Fresh"": 70, ""Floral"": 86}"	"{""Masculine"": 9, ""Feminine"": 85, ""Classic"": 20, ""Modern"": 52}"	"{""Winter"": 14, ""Fall"": 32, ""Summer"": 69, ""Spring"": 83}"	"{""Daily"": 81, ""Sport"": 17, ""Leisure"": 74, ""Night Out"": 20, ""Business"": 72, ""Evening"": 18}"	Lily of the valley, Green notes, Akigalawood®, Jasmine, Rose absolute	Lily of the valley, Green notes, Akigalawood®, Jasmine, Rose absolute	Lily of the valley, Green notes, Akigalawood®, Jasmine, Rose absolute		https://media.parfumo.com/perfumes/9e/9ed8ad-miu-miu-eau-de-parfum-miu-miu_1200.jpg?width=720&aspect_ratio=1:1	https://www.parfumo.com/Perfumes/Miu_Miu/miu-miu-l-eau-de-muguet-miu-miu-eau-de-parfum	323
P_18537	Florabotanica	Balenciaga	2012.0		Olivier Polge,Jean-Christophe Hérault	"{""Spicy"": 89, ""Powdery"": 79, ""Woody"": 70, ""Green"": 344, ""Fresh"": 360, ""Floral"": 395}"	"{""Masculine"": 70, ""Feminine"": 424, ""Classic"": 166, ""Modern"": 208}"	"{""Winter"": 81, ""Fall"": 173, ""Summer"": 369, ""Spring"": 411}"	"{""Daily"": 384, ""Sport"": 105, ""Leisure"": 364, ""Night Out"": 125, ""Business"": 332, ""Evening"": 114}"	Rose, Mint, Caladium leaf, Carnation, Vetiver, Amber	Rose, Mint, Caladium leaf, Carnation, Vetiver, Amber	Rose, Mint, Caladium leaf, Carnation, Vetiver, Amber		https://media.parfumo.com/perfumes/1f/1f6e2a-florabotanica-balenciaga_1200.jpg?width=720&aspect_ratio=1:1	https://www.parfumo.com/Perfumes/Balenciaga/Florabotanica	1337
P_18538	Balenciaga	Balenciaga	2010.0		Olivier Polge	"{""Spicy"": 94, ""Sweet"": 55, ""Powdery"": 107, ""Woody"": 75, ""Green"": 70, ""Fresh"": 82, ""Chypre"": 60, ""Floral"": 173}"	"{""Masculine"": 21, ""Feminine"": 184, ""Classic"": 88, ""Modern"": 59}"	"{""Winter"": 76, ""Fall"": 136, ""Summer"": 117, ""Spring"": 166}"	"{""Daily"": 153, ""Leisure"": 128, ""Night Out"": 98, ""Business"": 142, ""Evening"": 91}"	Violet, Bergamot, Carnation, Cedarwood, Labdanum, Oakmoss, Spices, Vetiver, Patchouli, Pepper	Violet, Bergamot, Carnation, Cedarwood, Labdanum, Oakmoss, Spices, Vetiver, Patchouli, Pepper	Violet, Bergamot, Carnation, Cedarwood, Labdanum, Oakmoss, Spices, Vetiver, Patchouli, Pepper		https://media.parfumo.com/perfumes/b5/b5f4cc-balenciaga-paris-balenciaga_1200.jpg?width=720&aspect_ratio=1:1	https://www.parfumo.com/Perfumes/Balenciaga/balenciaga	716
P_18539	Imagination	Louis Vuitton	2021.0		Jacques Cavallier-Belletrud	"{""Citrus"": 1482, ""Spicy"": 385, ""Sweet"": 266, ""Green"": 493, ""Fruity"": 267, ""Fresh"": 1577, ""Aquatic"": 990}"	"{""Masculine"": 1585, ""Feminine"": 462, ""Classic"": 441, ""Modern"": 1186}"	"{""Winter"": 241, ""Fall"": 582, ""Summer"": 1744, ""Spring"": 1534}"	"{""Daily"": 1591, ""Sport"": 904, ""Leisure"": 1478, ""Night Out"": 802, ""Business"": 1172, ""Evening"": 647}"	Chinese black tea CO2, Calabrian bergamot, Ambrox, Nigerian ginger, Ceylonese cinnamon, Sicilian cedar, Tunisian neroli	Chinese black tea CO2, Calabrian bergamot, Ambrox, Nigerian ginger, Ceylonese cinnamon, Sicilian cedar, Tunisian neroli	Chinese black tea CO2, Calabrian bergamot, Ambrox, Nigerian ginger, Ceylonese cinnamon, Sicilian cedar, Tunisian neroli		https://media.parfumo.com/perfumes/b5/b5a991-imagination-louis-vuitton_1200.jpg?width=720&aspect_ratio=1:1	https://www.parfumo.com/Perfumes/Louis_Vuitton/imagination	5460
P_18540	Ombre Nomade	Louis Vuitton	2018.0		Jacques Cavallier-Belletrud	"{""Spicy"": 536, ""Sweet"": 265, ""Smoky"": 748, ""Oriental"": 717, ""Leathery"": 679, ""Woody"": 809, ""Resinous"": 224, ""Fruity"": 293, ""Animal"": 342}"	"{""Masculine"": 1092, ""Feminine"": 135, ""Classic"": 491, ""Modern"": 358}"	"{""Winter"": 1092, ""Fall"": 1010, ""Summer"": 115, ""Spring"": 328}"	"{""Daily"": 152, ""Leisure"": 356, ""Night Out"": 986, ""Business"": 119, ""Evening"": 1040}"	Oud, Raspberry, Benzoin, Incense	Oud, Raspberry, Benzoin, Incense	Oud, Raspberry, Benzoin, Incense		https://media.parfumo.com/perfumes/62/626e5e-ombre-nomade-louis-vuitton_1200.jpg?width=720&aspect_ratio=1:1	https://www.parfumo.com/Perfumes/Louis_Vuitton/Ombre_Nomade	4613
P_18541	Pacific Chill	Louis Vuitton	2023.0		Jacques Cavallier-Belletrud	"{""Citrus"": 398, ""Sweet"": 303, ""Green"": 209, ""Fruity"": 468, ""Fresh"": 464, ""Aquatic"": 149}"	"{""Masculine"": 435, ""Feminine"": 308, ""Classic"": 68, ""Modern"": 380}"	"{""Fall"": 56, ""Summer"": 532, ""Spring"": 392}"	"{""Daily"": 455, ""Sport"": 262, ""Leisure"": 483, ""Night Out"": 195, ""Business"": 258, ""Evening"": 143}"	Apricot, Peppermint, Blackcurrant, Citron, Fig, Lemon, Orange, Ambrette seed, Basil, Carrot seed, Coriander seed, Date, May rose	Apricot, Peppermint, Blackcurrant, Citron, Fig, Lemon, Orange, Ambrette seed, Basil, Carrot seed, Coriander seed, Date, May rose	Apricot, Peppermint, Blackcurrant, Citron, Fig, Lemon, Orange, Ambrette seed, Basil, Carrot seed, Coriander seed, Date, May rose		https://media.parfumo.com/perfumes/d8/d8608c-pacific-chill-louis-vuitton_1200.jpg?width=720&aspect_ratio=1:1	https://www.parfumo.com/Perfumes/Louis_Vuitton/pacific-chill	1991
P_18542	Afternoon Swim	Louis Vuitton	2019.0		Jacques Cavallier-Belletrud	"{""Citrus"": 658, ""Sweet"": 210, ""Fruity"": 404, ""Fresh"": 665, ""Aquatic"": 489}"	"{""Masculine"": 647, ""Feminine"": 322, ""Classic"": 149, ""Modern"": 490}"	"{""Fall"": 76, ""Summer"": 745, ""Spring"": 512}"	"{""Daily"": 629, ""Sport"": 460, ""Leisure"": 670, ""Night Out"": 247, ""Business"": 390, ""Evening"": 197}"	Mandarin orange, Sicilian orange, Bergamot, Ambergris, Ginger	Mandarin orange, Sicilian orange, Bergamot, Ambergris, Ginger	Mandarin orange, Sicilian orange, Bergamot, Ambergris, Ginger		https://media.parfumo.com/perfumes/49/492eeb-afternoon-swim-louis-vuitton_1200.jpg?width=720&aspect_ratio=1:1	https://www.parfumo.com/Perfumes/Louis_Vuitton/Afternoon_Swim	2426
P_18543	L'Immensité	Louis Vuitton	2018.0		Jacques Cavallier-Belletrud	"{""Citrus"": 299, ""Spicy"": 158, ""Synthetic"": 82, ""Woody"": 114, ""Fruity"": 86, ""Fresh"": 321, ""Aquatic"": 169}"	"{""Masculine"": 350, ""Feminine"": 53, ""Classic"": 107, ""Modern"": 217}"	"{""Winter"": 66, ""Fall"": 192, ""Summer"": 351, ""Spring"": 341}"	"{""Daily"": 325, ""Sport"": 169, ""Leisure"": 304, ""Night Out"": 152, ""Business"": 265, ""Evening"": 141}"	Ambroxan, Ginger, Grapefruit, Cascalone®, Ambergris, Labdanum	Ambroxan, Ginger, Grapefruit, Cascalone®, Ambergris, Labdanum	Ambroxan, Ginger, Grapefruit, Cascalone®, Ambergris, Labdanum		https://media.parfumo.com/perfumes/51/513302-l-immensite-louis-vuitton_1200.jpg?width=720&aspect_ratio=1:1	https://www.parfumo.com/Perfumes/Louis_Vuitton/L_Immensite	1229
P_18544	Attrape-Rêves	Louis Vuitton	2018.0		Jacques Cavallier-Belletrud	"{""Sweet"": 119, ""Gourmand"": 21, ""Fruity"": 108, ""Fresh"": 49, ""Floral"": 125}"	"{""Feminine"": 127, ""Classic"": 27, ""Modern"": 65}"	"{""Winter"": 52, ""Fall"": 78, ""Summer"": 89, ""Spring"": 122}"	"{""Daily"": 95, ""Leisure"": 106, ""Night Out"": 86, ""Business"": 75, ""Evening"": 78}"	Lychee, Turkish rose, Peony, Ginger, Patchouli, Bergamot, Cocoa blossom	Lychee, Turkish rose, Peony, Ginger, Patchouli, Bergamot, Cocoa blossom	Lychee, Turkish rose, Peony, Ginger, Patchouli, Bergamot, Cocoa blossom		https://media.parfumo.com/perfumes/6d/6d7ee5-attrape-reves-louis-vuitton_1200.jpg?width=720&aspect_ratio=1:1	https://www.parfumo.com/Perfumes/Louis_Vuitton/Attrape_Rves	422
P_18545	Météore	Louis Vuitton	2020.0		Jacques Cavallier-Belletrud	"{""Citrus"": 169, ""Spicy"": 127, ""Synthetic"": 67, ""Fruity"": 36, ""Fresh"": 200, ""Aquatic"": 135}"	"{""Masculine"": 202, ""Feminine"": 42, ""Classic"": 69, ""Modern"": 126}"	"{""Winter"": 46, ""Fall"": 105, ""Summer"": 207, ""Spring"": 206}"	"{""Daily"": 185, ""Sport"": 118, ""Leisure"": 186, ""Night Out"": 75, ""Business"": 157, ""Evening"": 66}"	Calabrian bergamot, La Réunion pink pepper, Sicilian mandarin orange, Black pepper, Sichuan pepper, Sicilian orange, Java vetiver, Tunisian neroli, Guatemala cardamom, Indonesian nutmeg	Calabrian bergamot, La Réunion pink pepper, Sicilian mandarin orange, Black pepper, Sichuan pepper, Sicilian orange, Java vetiver, Tunisian neroli, Guatemala cardamom, Indonesian nutmeg	Calabrian bergamot, La Réunion pink pepper, Sicilian mandarin orange, Black pepper, Sichuan pepper, Sicilian orange, Java vetiver, Tunisian neroli, Guatemala cardamom, Indonesian nutmeg		https://media.parfumo.com/perfumes/6f/6f697c-meteore-louis-vuitton_1200.jpg?width=720&aspect_ratio=1:1	https://www.parfumo.com/Perfumes/Louis_Vuitton/meteore	734
P_18546	City of Stars	Louis Vuitton	2022.0		Jacques Cavallier-Belletrud	"{""Citrus"": 196, ""Sweet"": 125, ""Powdery"": 44, ""Fruity"": 101, ""Fresh"": 169, ""Creamy"": 132, ""Floral"": 180}"	"{""Masculine"": 144, ""Feminine"": 215, ""Classic"": 45, ""Modern"": 148}"	"{""Fall"": 57, ""Summer"": 243, ""Spring"": 210}"	"{""Daily"": 190, ""Sport"": 70, ""Leisure"": 216, ""Night Out"": 110, ""Business"": 123, ""Evening"": 93}"	Tiaré, Blood orange, Red mandarin orange, Bergamot, Lime, Musk, Lemon, Sandalwood	Tiaré, Blood orange, Red mandarin orange, Bergamot, Lime, Musk, Lemon, Sandalwood	Tiaré, Blood orange, Red mandarin orange, Bergamot, Lime, Musk, Lemon, Sandalwood		https://media.parfumo.com/perfumes/8c/8c9e12-city-of-stars-louis-vuitton_1200.jpg?width=720&aspect_ratio=1:1	https://www.parfumo.com/Perfumes/Louis_Vuitton/city-of-stars	947
